1,D,Alexander Campbell U12 ,L'Equipe Cyclopaths,30
2,D,Ollie Fussell SDW/BCSE/JNR,Southborough District Wheelers,29
3,D,Mark. Donovan ,Njinga Cycling,28
4,D,Chris Carney SDW/BCSE,Southborough District Wheelers,27
5,D,Rakesh Mottey ,Clapham Chasers,26
6,D,David Mantle QRCC /,Quick Release Cycling Club,25
7,D,Simon Edwards ,Crawley wheelers,24
8,D,Gavin Watson ,Farnborough & Camberley Cycling,23
